num__Age,num__Number of Dependents,num__Latitude,num__Longitude,num__Number of Referrals,num__Tenure in Months,num__Avg Monthly Long Distance Charges,num__Avg Monthly GB Download,num__Monthly Charge,num__Total Charges,num__Total Refunds,num__Total Extra Data Charges,num__Total Long Distance Charges,num__Total Revenue,num__Satisfaction Score,num__Population,bin__Gender,bin__Under 30,bin__Senior Citizen,bin__Married,bin__Dependents,bin__Referred a Friend,bin__Phone Service,bin__Multiple Lines,bin__Internet Service,bin__Online Security,bin__Online Backup,bin__Device Protection Plan,bin__Premium Tech Support,bin__Streaming TV,bin__Streaming Movies,bin__Streaming Music,bin__Unlimited Data,bin__Paperless Billing,cat__Offer_None,cat__Offer_Offer A,cat__Offer_Offer B,cat__Offer_Offer C,cat__Offer_Offer D,cat__Offer_Offer E,cat__Internet Type_Cable,cat__Internet Type_DSL,cat__Internet Type_Fiber Optic,cat__Internet Type_No internet service,cat__Contract_Month-to-Month,cat__Contract_One Year,cat__Contract_Two Year,cat__Payment Method_Bank Withdrawal,cat__Payment Method_Credit Card,cat__Payment Method_Mailed Check
1.1246046860883443,-0.4926684037336,2.239644521388291,-0.29548910668600575,-0.6706825207052695,-1.0640936806478238,1.1001862649213696,-0.8295428091340036,0.7965201308509372,-0.7162085872756075,-0.2602730262917772,-0.2776973625744079,-0.5131883452547186,-0.7236024420263069,1.5015046704497612,-1.047011715439167,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.183802681797853,-0.4926684037336,0.8252721650967881,-0.30171239695881247,-0.3385547899050557,-1.3978115408228793,-0.3651066470543703,0.3948549067189217,0.2703726359183438,-1.044478418285324,-0.2602730262917772,0.8763705465948726,-0.9165960122708307,-1.0940690233000923,-0.15700981361157385,-1.0477672092749288,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.775782638892941,-0.4926684037336,-0.7747098635401691,0.25301395954118944,-0.6706825207052695,0.6044956202274536,0.8717196580629615,0.003047637645985601,1.2288324037573362,1.2069821495154225,-0.2602730262917772,-0.2776973625744079,1.166927353618742,1.3047322884742747,0.6722474284190937,1.1623355705169771,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.05904076331718596,-0.4926684037336,-0.18707131205408048,0.47704220420538,-0.6706825207052695,0.4376366901399259,-0.9450105556808115,-0.6336391745975356,-0.12675142872823197,0.15914078093342415,-0.2602730262917772,-0.2776973625744079,-0.4919960209309676,-0.02214793216736509,-0.15700981361157385,-1.0379457894100244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.8881271680349547,-0.4926684037336,0.42160400020579614,0.13759409800343897,-0.6706825207052695,-1.3978115408228793,0.30411281892748265,-0.09490417962224842,0.36253222897978543,-1.043262440328324,-0.2602730262917772,0.1069919404820189,-0.904422199298187,-1.0964953996238356,-0.15700981361157385,-0.8925132260258628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.8349806346024498,-0.4926684037336,0.7949310556424384,-0.7162565423874424,-0.6706825207052695,0.5210661551836898,-0.5683319007471186,-0.4867114486951845,0.9624073983615321,0.9144178530612485,-0.2602730262917772,-0.2776973625744079,-0.15016382958886507,0.6795839781685316,-0.9862670556422414,-0.8547385342377689,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.7697311766159372,-0.4926684037336,-0.9899493333099776,1.5088151177804614,-0.6706825207052695,-0.22979903021018508,-0.8375730011808235,0.19895127218245365,-0.5825225071411793,-0.4920706867653364,-0.2602730262917772,-0.2776973625744079,-0.5935543484957874,-0.5695784607460394,-0.15700981361157385,-0.16025082571366184,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.8941786303119585,-0.4926684037336,0.8252721650967881,-0.30171239695881247,1.9863393256964406,-0.35494322777583087,-0.2809688031688375,-0.4867114486951845,1.0646207652114945,0.032789616856071686,5.155778123282594,-0.2776973625744079,-0.36583105012357037,-0.10036784387170669,0.6722474284190937,-1.0477672092749288,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.1249191508729899,-0.4926684037336,0.2954588838611895,-0.9210179145500564,-0.6706825207052695,-0.35494322777583087,0.551995851297937,-1.0254464436704718,-1.530928501191651,-0.8140616497789079,-0.2602730262917772,-0.2776973625744079,0.02813425905495935,-0.6398626119704108,-0.15700981361157385,2.7794229076005434,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.4145432023588844,1.5650615139207624,0.3259545211133212,0.12117075333223805,-0.3385547899050557,0.9799282129243911,0.44844158190035815,0.14997536354833665,0.541824528208408,1.0574610781846905,-0.2602730262917772,-0.2776973625744079,1.106776473079829,1.1680546154997824,-0.15700981361157385,-0.989877494109675,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.00015723239232283754,-0.4926684037336,2.2870736617028693,-1.8681311651987964,-0.6706825207052695,-1.1058084131697057,1.1733214676834098,0.29690308945068766,0.012325775346307322,-0.8213575175209072,-0.2602730262917772,-0.2776973625744079,-0.5496391430915701,-0.8179747865659854,-0.15700981361157385,-1.0268022553325367,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.4142287375742387,1.5650615139207624,1.6412241256720925,-1.8735904603106561,-0.3385547899050557,-1.3978115408228793,0.3707758798521741,-1.0254464436704718,-1.5711435963457343,-1.0687758687351947,-0.2602730262917772,-0.2776973625744079,-0.903209527406328,-1.119905893039747,-0.9862670556422414,-1.0215137984822036,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.8289291723254459,-0.4926684037336,0.7898336556498026,-0.5020720993689949,2.318467056496654,1.063357677968155,1.5791247608851715,0.3948549067189217,0.9406242218197371,1.4033294265357144,-0.2602730262917772,-0.2776973625744079,2.41135241142291,1.8318002174850971,-0.9862670556422414,-0.5199603282657863,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.065721155163481,-0.4926684037336,-0.986199916012877,1.403246943691579,-0.6706825207052695,-0.39665796029771283,0.4128448017949404,-1.0254464436704718,-1.527577243262144,-0.8565545522035223,-0.2602730262917772,-0.2776973625744079,-0.07227026418556724,-0.7035523569198339,-0.15700981361157385,-0.882502932702018,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.8941786303119585,-0.4926684037336,-0.9130707452462671,0.6653013736656095,-0.3385547899050557,0.7713545503149815,-0.2570218783706473,-1.0254464436704718,-1.3817975233285908,-0.5133392466677709,-0.2602730262917772,-0.2776973625744079,0.25042996769759346,-0.3347536899062189,-0.15700981361157385,0.2597093102404725,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.8289291723254459,-0.4926684037336,1.5385486751159652,-0.15538714525812894,-0.6706825207052695,0.7296398177930995,1.030934347261739,-0.6336391745975356,-0.5557124437051236,0.04377763584932542,-0.2602730262917772,-0.2776973625744079,1.4463481498273978,0.46434227644233605,-0.15700981361157385,-0.996346410078386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.5389906560549058,-0.4926684037336,-0.4170578981077951,-0.4123645947052733,-0.6706825207052695,-1.1892378782134696,0.4147864443461451,0.4438308153530387,0.6306328633403427,-0.8546974222328316,-0.2602730262917772,-0.2776973625744079,-0.7292794122758988,-0.8980276482572935,-0.9862670556422414,-0.6475443497800736,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.7697311766159372,-0.4926684037336,-0.20529147085315422,0.5631825426349119,0.9899561332957993,-0.06294010012265733,-1.22007658376813,-1.0254464436704718,-1.5510360487686927,-0.7813628970806744,-0.2602730262917772,-0.2776973625744079,-0.7757965641665321,-0.8536646403351957,0.6722474284190937,-0.9331682380627989,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.420909129420534,-0.4926684037336,0.6423705621474507,-0.9910020978728773,-0.6706825207052695,-0.4383726928195948,0.7959955985659818,0.9825658103283259,0.4530161930764731,-0.1925863703013265,-0.2602730262917772,-0.2776973625744079,0.06041723310813989,-0.1367073063527728,0.6722474284190937,-0.11808482600520197,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.6573866474739234,-0.4926684037336,0.9895876648277646,-0.6900227947660539,-0.6706825207052695,-0.39665796029771283,0.8736613006141661,0.4438308153530387,1.222129887898322,0.0988946003366113,-0.2602730262917772,-0.2776973625744079,0.13729827634930306,0.11769351080378779,-1.815524297672909,0.8722259375844157,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.8878127032503091,-0.4926684037336,-1.3590787197958998,1.5411070176799349,-0.6706825207052695,1.021642945446273,0.3442400983190445,-0.5846632659634186,0.07935093393644665,0.7226912922775561,-0.2602730262917772,5.492642183271995,1.0301779941629827,0.9320324577910817,-0.15700981361157385,-1.0480977378280747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.6510207204122739,2.5939264727479436,-0.8360477160556455,0.6824608812514611,1.9863393256964406,-1.1892378782134696,0.5649401349726343,-1.0254464436704718,-1.37174374954007,-1.0095909052644905,-0.2602730262917772,-0.2776973625744079,-0.7128906814655315,-1.016144069064918,-0.15700981361157385,1.2488868330764473,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.11855322381134042,1.5650615139207624,0.47306821233661384,-0.9711001862848706,2.318467056496654,-0.35494322777583087,1.348716511475559,-1.0254464436704718,-1.5811973701342554,-0.8493250105319048,-0.2602730262917772,-0.2776973625744079,0.4049573325582775,-0.5554801959995439,1.5015046704497612,0.1772660454129575,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.0065231594539723,-0.4926684037336,-0.7698472812454691,0.5852999010284415,0.9899561332957993,1.5639344682307381,-1.4886704700181002,1.276421262133028,-0.3646907417232264,0.7705566064030974,-0.2602730262917772,-0.2776973625744079,-0.9370348317297371,0.33065982633926605,-0.15700981361157385,1.2554974041393638,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.183802681797853,-0.4926684037336,1.4110874499557806,-0.8709180157259235,-0.3385547899050557,1.5639344682307381,-0.34245415062364987,-0.8295428091340036,1.4483397981400423,2.4249498886267693,-0.2602730262917772,-0.2776973625744079,0.5642294233647789,2.0921949917829448,-0.15700981361157385,0.2852072271974359,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.1249191508729899,-0.4926684037336,-0.7864717287123489,1.1007322283305072,-0.6706825207052695,-0.35494322777583087,0.3927811620991596,1.031541718962443,-0.699816534673923,-0.5321095245858237,-0.2602730262917772,-0.2776973625744079,-0.04716913337543553,-0.4384171947246589,-0.15700981361157385,1.2785399661301011,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.7165846431834322,-0.4926684037336,-1.3081035094690308,1.1895203411247737,-0.3385547899050557,-0.8972347505602961,-1.3935299850090748,-0.7805669004998866,0.7613319225911142,-0.5603202131882213,-0.2602730262917772,-0.2776973625744079,-0.9145356474060216,-0.7195081514423932,-1.815524297672909,0.2796826785234272,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.11855322381134042,-0.4926684037336,-0.9156848068698451,1.3945335951164048,2.318467056496654,1.5639344682307381,-0.3320987236838919,-0.8785187177681206,1.696332884923558,2.722842379401616,-0.2602730262917772,-0.2776973625744079,0.5777925109319795,2.3328030358575043,-0.15700981361157385,-0.9407231764204177,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.35503074186472994,2.5939264727479436,1.6909082421271524,-1.691017418769637,-0.6706825207052695,-1.2726673432572335,0.39407559046662927,-1.0254464436704718,-1.5677923384162276,-1.0469545915795782,-0.2602730262917772,-0.2776973625744079,-0.8000382284902006,-1.0718067571748668,0.6722474284190937,-1.039409558716813,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.6510207204122739,-0.4926684037336,0.2704156974164421,0.7318195145824611,-0.6706825207052695,-0.938949483082178,1.2153903896261762,-1.0254464436704718,-1.576170483239995,-0.9762288918624391,-0.2602730262917772,-0.2776973625744079,-0.3467579582321946,-0.8804530990527581,1.5015046704497612,-1.017264145656043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.8878127032503091,-0.4926684037336,-0.8122363138579716,1.2478344635737515,-0.6706825207052695,0.10391882996487042,0.4639747223099951,-1.0254464436704718,-1.5594141935924601,-0.7700432477355118,-0.2602730262917772,-0.2776973625744079,0.3772307082347031,-0.5007901652581578,1.5015046704497612,-0.7971793476256608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.059355228101831636,-0.4926684037336,0.10201953411687822,-0.08297367070404828,-0.6706825207052695,0.7713545503149815,1.3312417285147173,-0.3887596314269505,1.1115383762245923,1.321085099262267,-0.2602730262917772,-0.2776973625744079,1.7817166822507564,1.5787021291506906,-0.15700981361157385,-0.7814084138041315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.3613966689263794,-0.4926684037336,1.1232655069807078,-0.5668205732918998,1.6542115948962268,1.5222197357088563,0.8801334424515148,-0.5356873573293015,0.8601940315115697,1.834426775327367,-0.2602730262917772,-0.2776973625744079,2.1224303898091055,2.087974290855102,-0.15700981361157385,-0.97986720078583,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.6513351851969196,-0.4926684037336,-0.7733045885540707,0.6744442665753525,0.6578284024955856,0.9382134804025092,0.5688234200750435,-0.3887596314269505,1.2305080327220894,1.5428352612387928,-0.2602730262917772,-0.2776973625744079,1.1963611374017293,1.580219053277835,0.6722474284190937,-0.16648364985869732,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
